RunID,SubrunID,EventID,SubEventID
1877,4294967295,1,0
8673,4294967295,74,0
4672,4294967295,174,0
3785,4294967295,90,0
1477,4294967295,186,0
776,4294967295,120,0
1280,4294967295,156,0
5446,4294967295,60,0
6274,4294967295,151,0
9852,4294967295,2,0
9579,4294967295,166,0
6358,4294967295,56,0
5213,4294967295,117,0
2257,4294967295,172,0
8352,4294967295,3,0
9909,4294967295,19,0
3629,4294967295,55,0
1705,4294967295,27,0
6341,4294967295,39,0
3789,4294967295,11,0
8480,4294967295,113,0
9609,4294967295,135,0
9168,4294967295,91,0
5167,4294967295,155,0
2603,4294967295,164,0
9229,4294967295,68,0
5858,4294967295,82,0
415,4294967295,95,0
7007,4294967295,52,0
9642,4294967295,16,0
2576,4294967295,73,0
3554,4294967295,56,0
1895,4294967295,199,0
5936,4294967295,102,0
1519,4294967295,124,0
798,4294967295,146,0
2892,4294967295,144,0
1017,4294967295,88,0
2403,4294967295,152,0
3850,4294967295,50,0
1414,4294967295,161,0
8197,4294967295,33,0
7809,4294967295,72,0
1148,4294967295,1,0
8208,4294967295,151,0
7510,4294967295,193,0
4942,4294967295,195,0
8791,4294967295,123,0
19,4294967295,192,0
9615,4294967295,39,0
3683,4294967295,185,0
8598,4294967295,179,0
4412,4294967295,194,0
8808,4294967295,130,0
9726,4294967295,52,0
3802,4294967295,84,0
6847,4294967295,93,0
6274,4294967295,95,0
8354,4294967295,99,0
6416,4294967295,168,0
2126,4294967295,171,0
5575,4294967295,165,0
9366,4294967295,98,0
2610,4294967295,97,0
5304,4294967295,126,0
3312,4294967295,152,0
9166,4294967295,103,0
7951,4294967295,78,0
4638,4294967295,35,0
146,4294967295,92,0
8547,4294967295,2,0
717,4294967295,107,0
3809,4294967295,93,0
2591,4294967295,141,0
8574,4294967295,174,0
1176,4294967295,27,0
7943,4294967295,89,0
8594,4294967295,191,0
3231,4294967295,86,0
2653,4294967295,133,0
8566,4294967295,31,0
9343,4294967295,178,0
9379,4294967295,107,0
1268,4294967295,9,0
6726,4294967295,192,0
8547,4294967295,18,0
7040,4294967295,105,0
5707,4294967295,88,0
6443,4294967295,65,0
5761,4294967295,67,0
8472,4294967295,67,0
3276,4294967295,2,0
2089,4294967295,137,0
7726,4294967295,64,0
6298,4294967295,54,0
1206,4294967295,21,0
7413,4294967295,18,0
2020,4294967295,97,0
5054,4294967295,54,0
1200,4294967295,84,0
767,4294967295,140,0
3628,4294967295,110,0
9970,4294967295,50,0
4775,4294967295,192,0
2466,4294967295,111,0
5799,4294967295,129,0
6599,4294967295,79,0
6921,4294967295,107,0
3036,4294967295,19,0
6030,4294967295,58,0
1451,4294967295,189,0
1489,4294967295,128,0
9601,4294967295,101,0
1270,4294967295,20,0
8324,4294967295,92,0
5167,4294967295,53,0
8160,4294967295,137,0
2446,4294967295,112,0
3007,4294967295,69,0
4157,4294967295,83,0
5911,4294967295,34,0
427,4294967295,13,0
439,4294967295,37,0
1469,4294967295,130,0
5709,4294967295,112,0
4710,4294967295,155,0
1807,4294967295,50,0
3298,4294967295,85,0
6699,4294967295,26,0
682,4294967295,41,0
3105,4294967295,19,0
8710,4294967295,174,0
4194,4294967295,149,0
426,4294967295,157,0
680,4294967295,24,0
2525,4294967295,23,0
6333,4294967295,58,0
7002,4294967295,122,0
1573,4294967295,119,0
6227,4294967295,93,0
6909,4294967295,133,0
8871,4294967295,68,0
2572,4294967295,176,0
4962,4294967295,92,0
2430,4294967295,126,0
6871,4294967295,8,0
1463,4294967295,39,0
7832,4294967295,160,0
1974,4294967295,123,0
1769,4294967295,104,0
6445,4294967295,154,0
6083,4294967295,181,0
6659,4294967295,25,0
9960,4294967295,42,0
2168,4294967295,1,0
1028,4294967295,121,0
501,4294967295,166,0
