epoch,train_loss,val_loss,lr,best_model_is_updated,val_residual_p16_deg,val_residual_p50_deg,val_residual_p84_deg,val_W_deg,val_kappa_p16,val_kappa_p50,val_kappa_p84,val_kappa_W
0,,0.15337102332575134,0.0009832202922552824,True,-13.42885971069336,0.1877823919057846,12.229280471801758,12.829070091247559,3.650959014892578,14.333793640136719,39.16416549682617,17.756603240966797
1,1.1302620003094024,-0.04928332249863282,0.0009496610146015882,True,-10.402084350585938,0.09731653332710266,11.884666442871094,11.143375396728516,4.262448787689209,23.910974502563477,63.22750473022461,29.482528686523438
2,0.046629394735912946,-0.17748549747995707,0.0009161016787402332,True,-10.246186256408691,-0.4563590884208679,9.568122863769531,9.907154083251953,5.524258136749268,33.029449462890625,79.12125396728516,36.79849624633789
3,-0.1149650667803153,-0.2550514984159117,0.000882542401086539,True,-9.026338577270508,-0.03355672210454941,9.201077461242676,9.11370849609375,5.364116191864014,40.63568115234375,84.63636016845703,39.63612365722656
4,-0.21150349675870847,-0.27397746685140556,0.000848983065225184,True,-8.721944808959961,0.6284183859825134,9.36068058013916,9.041313171386719,5.723495006561279,46.757598876953125,96.54298400878906,45.40974426269531
5,-0.27042951578614116,-0.29142314653597795,0.0008154237293638289,True,-9.494209289550781,-1.2971417903900146,8.027226448059082,8.760717391967773,6.381270885467529,48.90294647216797,99.47869873046875,46.54871368408203
6,-0.3124455882072902,-0.29777940974228173,0.0007818643935024738,True,-8.350483894348145,0.9707543253898621,9.491456985473633,8.920970916748047,6.361291885375977,53.464691162109375,101.0225601196289,47.33063507080078
7,-0.3517159425154375,-0.36527971938788373,0.0007483050576411188,True,-7.717422008514404,0.26480644941329956,8.450268745422363,8.083845138549805,6.721089839935303,56.44480895996094,97.92648315429688,45.60269546508789
8,-0.3708238810274558,-0.39723089896572056,0.0007147457799874246,True,-7.807250499725342,0.3643769323825836,7.905095100402832,7.856172561645508,6.632256984710693,57.6240234375,98.37886810302734,45.87330627441406
9,-0.3937935779538139,-0.385256147913302,0.0006811864441260695,False,-8.10462760925293,-0.4005700945854187,7.551889419555664,7.828258514404297,7.358295917510986,60.78541564941406,106.08487701416016,49.36328887939453
