section,file_path,file_format,data_format,frames_with_I3Photons,frames_with_nonempty_I3Photons,unique_string_id_count,total_photon_count,avg_photons_per_nonempty_frame,status,error
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34040426/gen_010.i3.zst,i3.zst,I3Photons,200,199,1378,47374144,238061.02512562813,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34114930/gen_002.i3.zst,i3.zst,I3Photons,201,200,1378,28085421,140427.105,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34114930/gen_004.i3.zst,i3.zst,I3Photons,200,199,1374,36519670,183515.9296482412,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34114930/gen_008.i3.zst,i3.zst,I3Photons,201,200,1378,124601472,623007.36,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34114930/gen_009.i3.zst,i3.zst,I3Photons,201,200,1378,47435695,237178.475,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34241564/gen_002.i3.zst,i3.zst,I3Photons,200,199,1378,54243798,272581.89949748747,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34241564/gen_003.i3.zst,i3.zst,I3Photons,200,199,1377,50564323,254092.07537688443,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34254579/gen_003.i3.zst,i3.zst,I3Photons,201,200,1374,74251471,371257.355,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34254579/gen_010.i3.zst,i3.zst,I3Photons,199,198,1378,65840802,332529.30303030304,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34257332/gen_002.i3.zst,i3.zst,I3Photons,201,200,1378,31640037,158200.185,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34257332/gen_003.i3.zst,i3.zst,I3Photons,201,200,1378,69005920,345029.6,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34257332/gen_005.i3.zst,i3.zst,I3Photons,201,200,1378,68934191,344670.955,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34257332/gen_007.i3.zst,i3.zst,I3Photons,201,200,1378,53864885,269324.425,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34257332/gen_008.i3.zst,i3.zst,I3Photons,201,200,1378,87368149,436840.745,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34266034/gen_010.i3.zst,i3.zst,I3Photons,199,198,1377,114107457,576300.2878787878,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34276485/gen_002.i3.zst,i3.zst,I3Photons,200,199,1378,49558592,249038.15075376883,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34285504/gen_008.i3.zst,i3.zst,I3Photons,200,199,1376,43882041,220512.7688442211,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34285504/gen_010.i3.zst,i3.zst,I3Photons,200,199,1378,115478979,580296.3768844221,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34291127/gen_006.i3.zst,i3.zst,I3Photons,199,198,1377,28479887,143837.81313131313,ok,
full_geometry/Tau,/project/6008051/pone_simulation/MC000010-nu_tau-2_6-LeptonInjector_PROPOSAL_clsim-v17.1/Generator/34291127/gen_008.i3.zst,i3.zst,I3Photons,200,199,1369,91261263,458599.3115577889,ok,
