RunID,SubrunID,EventID,SubEventID,energy,zenith,azimuth,finalStateX,finalStateY,columnDepth,oneweight
68,4294967295,1,0,266.5819606134589,1.2351740793960426,1.9943885020349688,0.1547980419281422,0.8787908281639852,350484.36833369505,1520432.1805739254
68,4294967295,2,0,386.70910440824116,2.175012266107662,0.6209677585539355,0.11110487920746934,0.7700616627618739,399560.9016676848,4362422.863603578
68,4294967295,3,0,225.21231016966462,2.3257561158787197,5.317402543502347,0.25790624566753695,0.46333934067248017,332345.57592324616,947747.8177237314
68,4294967295,4,0,123.00866564034905,0.18334315805972118,3.2746450016970083,0.2736685175599831,0.9727639849270115,395551.5746321316,249001.49478486742
68,4294967295,5,0,110.56931160385464,2.0850619015633,2.655873340653635,0.08020065091028943,0.6709090506236187,330049.4975366029,159015.0429102513
68,4294967295,6,0,16123.669041289348,1.143432043350656,0.2271931160766449,0.0005472499907099641,0.7177291790442818,498436.69137366227,38840625602.30079
68,4294967295,7,0,5289.191199918943,0.9381969814632516,6.094172660375596,0.083351611637197,0.514906860098661,389195.3228738046,2395924132.1289496
68,4294967295,8,0,349.36288726092545,2.088894249286011,2.241963273672235,0.14241528183696076,0.9008955321881928,384836.07092950447,3266767.9489243072
68,4294967295,9,0,185.7332565283732,1.5810797882032266,6.03657602051293,0.5039105566767044,0.3326667223497689,314369.407847852,554544.18289436
68,4294967295,10,0,264.6059678267188,2.198075377031467,3.4036793487469232,0.34952868516978775,0.052699982985629244,516822.10146340483,2200953.1984135136
68,4294967295,11,0,288.0808582250743,1.8718503507881876,2.251713000930367,0.22352010460478433,0.6886602310062436,539236.4349770262,2836403.9150800677
68,4294967295,12,0,288.8179231837453,1.1841686063098205,5.433575495577823,0.15877531717588095,0.25285912973859526,359956.7764271897,1905456.3450986813
68,4294967295,13,0,414.474354365358,1.9816343203534426,3.021346440189491,0.2823354843485563,0.701624840211591,410221.54407169216,5317760.622279474
68,4294967295,14,0,200.4479295213387,1.5937004562131616,5.395660187521624,0.3159577915645264,0.041449490040706166,321148.76529676357,685139.3943787202
68,4294967295,15,0,166.74458470191672,0.5587610324261925,3.4953864632534892,0.1057194802964379,0.6722586139573175,421166.27281167335,567580.0252863767
68,4294967295,16,0,143.18861033113473,1.7180918546528636,0.991294564266136,0.37293328589889785,0.4528152040929107,474169.23770509794,436672.8809244157
68,4294967295,17,0,105.55951986483097,1.66606386989916,0.3055868100143766,0.2910066202677778,0.24841808709514013,275641.4727435259,118206.93461527635
68,4294967295,18,0,1372.626629195541,2.3694987346251066,3.4830036034119587,0.14275551200668488,0.19431027597702033,785323.861471032,192786189.65743506
68,4294967295,19,0,2512.1528994404107,0.9089722409515727,0.18413026743329156,0.14972236775379086,0.053248956351083516,352787.36555386515,372849887.2766971
68,4294967295,20,0,5595.680594789493,2.597288120372629,6.201958594846696,0.0029948441249231347,0.8992474579006822,1266677.9435477112,8892078424.643747
68,4294967295,21,0,7129.52465857192,2.706855660262243,4.9188412579393015,0.047446907552217664,0.22485713089363873,1430160.8111587288,17597381920.396072
68,4294967295,22,0,389.1626707973653,1.4100840142437905,2.7352943454058427,0.13987087185615582,0.5958227126413973,400512.5978511718,4441840.56391669
68,4294967295,23,0,3572.4305445684263,2.953584170613352,1.8553200320635581,0.5659614624341406,0.693973302710315,1066682.1816429459,2608901510.3125153
68,4294967295,24,0,367.46399613594855,0.43142345264008314,1.5184830857955713,0.23118536239422635,0.5922116766662672,503138.52813234174,4840682.404274506
68,4294967295,25,0,109.72244737854629,2.1679227759692123,0.6632018904379094,0.05861960092144462,0.6572803774414947,527005.5195434102,249053.39844633205
68,4294967295,26,0,401.27602881553884,2.1017048297568115,3.6686474658697015,0.09197095343084981,0.9790466575442492,405183.5948299441,4848049.910735359
68,4294967295,27,0,105.0194427292151,2.0367811317361717,4.593309681145332,0.045042200947006596,0.9524116652146217,275369.6533662247,116579.47212436415
68,4294967295,28,0,896.0648264946315,1.7455234588319224,4.928371317807405,0.34823801823214756,0.5825162746556944,928727.2422820323,80463731.29392953
68,4294967295,29,0,268.59830434292485,2.393993428871866,2.915319174631154,0.5217675904287743,0.5956883594075875,450088.7606497776,1989430.0853241037
68,4294967295,30,0,113.31360909050989,0.7121075021138427,1.4081481745665019,0.6001737466483118,0.3787758373935207,376099.5965520963,192698.0187471554
68,4294967295,31,0,3101.801348152664,1.045379353318585,1.924913445742865,0.10883001818069096,0.947755992248627,920952.5975405951,1610492113.5859609
68,4294967295,32,0,125.64463882800595,1.2373901642751708,4.066178102239214,0.12189212986208074,0.35462804266105036,285642.0575170559,189630.2588462226
68,4294967295,33,0,768.8587901645112,2.6397663372609834,4.263365791280813,0.01977427115175197,0.06373471531413129,573384.871384199,34115952.94099145
68,4294967295,34,0,84618.0845582022,1.2766326788743492,4.139006375966283,0.2579467026359244,0.10448088069613203,833610.3488691094,2259491241851.809
68,4294967295,35,0,123.50493069352015,1.4333806578373074,3.648541734213847,0.06022607505316192,0.10168662389463051,284586.5763423071,180968.37831787483
68,4294967295,36,0,213.48562117305187,1.4138152960159374,5.847953924559808,0.33194449201335496,0.4774867719821222,327076.2173839811,816419.5405820262
68,4294967295,37,0,997.8160249552163,0.3838029839369099,1.475017353901942,0.015768239956589547,0.8623040739287277,487447.5643671286,54959266.419215284
68,4294967295,38,0,284.6069204692785,0.4408461107915861,4.216264899602472,0.24875382576771912,0.37864354103603565,359439.79696546687,1834572.5194064945
68,4294967295,39,0,152.3838720150924,1.693976562090801,0.04607091981587752,0.3267213021556788,0.7115882010553102,298639.2307206505,321348.5470748018
68,4294967295,40,0,344.1660761729195,1.628554801528903,4.925649288081083,0.09460747067849988,0.8278804649100987,746410.6551650664,6105017.380930856
68,4294967295,41,0,714.0057372245068,2.060599623432707,4.752679656321637,0.06293701463355657,0.9598089893143507,719383.3630242657,35681817.79067872
68,4294967295,42,0,10258.171577493966,1.7521153685094446,5.418569933758799,0.3132452800790105,0.25730518823819515,1450924.0817452779,41011134682.129585
68,4294967295,43,0,440.02934359842686,1.7628202744765786,1.387859727368383,0.06230541228599609,0.7271555736601667,783487.7958704298,11777062.12151519
68,4294967295,44,0,24321.220115788263,2.467772405197991,4.108635794338225,0.06056597614641838,0.09604630736733968,1979952.1724815099,380763558590.5928
68,4294967295,45,0,790.0917555685903,0.619427508250067,3.9289782775100925,0.10374854102722585,0.11138364471047746,615203.8234064821,39137320.0439023
68,4294967295,46,0,125.69834230171936,1.8956872839507657,0.5886028597059889,0.10806600690309578,0.7180815410487715,522901.4055033458,347512.08583181456
68,4294967295,47,0,376.97976508284614,1.8267158562257233,3.6387399709596355,0.23847937406863054,0.8447007281773314,469788.3436811097,4815406.075237152
68,4294967295,48,0,255.41242383698145,1.7784036149861175,1.9555414804720208,0.016207298660433217,0.9306769548618347,345654.4364859926,1348119.0281277183
68,4294967295,49,0,291.63139269536373,1.5346659208985276,0.8592310800233556,0.43519078532675437,0.19649789370168694,370162.68213512003,2007239.9193899361
68,4294967295,50,0,1290.5774708676795,2.1533927402264164,0.22869226771089937,0.08792979372325169,0.34934944442391924,755263.8531870442,159583164.70352688
68,4294967295,51,0,199.30495146714068,1.5139429311877988,5.286474641288221,0.06002731733304918,0.5692931062778722,684285.601279585,1439182.8894609446
68,4294967295,52,0,235.99057941253247,0.6691928505537191,6.069750846400446,0.023774448881074182,0.5221514763427322,481604.52446838014,1542874.5984842477
68,4294967295,53,0,112.80271234708277,2.929736180157594,1.1367922885560813,0.024133336121295566,0.6447668928609502,391465.02571265196,198311.42285758912
