RunID,SubrunID,EventID,SubEventID,energy,zenith,azimuth,finalStateX,finalStateY,columnDepth,oneweight
18,4294967295,1,0,263.787036799049,2.068525922530086,0.9347894734137245,0.5523750502274635,0.9835592906151002,349280.35677880835,1476027.224214829
18,4294967295,2,0,184.00642282184694,0.21683742508485232,1.7528526474514088,0.26922273558702536,0.525701254540533,383108.53290794726,660231.4910370768
18,4294967295,3,0,188.16889645861863,1.8626710261600432,1.0342321710298052,0.10810280168885995,0.32135518249188555,315498.218288142,574922.7712014104
18,4294967295,4,0,108.07701160235916,2.313620478299225,5.741036084214028,0.3340009738586916,0.7385615889299192,286335.8141752082,130281.21236080023
18,4294967295,5,0,28838.85086094405,2.485883578275887,5.010928026019962,0.08290679053175085,0.5474628339517851,2020615.517672499,562266549948.988
18,4294967295,6,0,155.9944784507905,1.9745967555026358,3.145229337735142,0.13891192143327827,0.5065565052097344,300367.47436303383,342698.4227603226
18,4294967295,7,0,1179.3410962829435,1.519404539042237,6.021689053073839,0.2866788479795607,0.41530679845553137,637152.2434293723,108073932.93582782
18,4294967295,8,0,152.22349660565945,1.089238955793659,4.435770009591376,0.18945537200302237,0.27828607031100216,298562.3207350094,320420.39228217007
18,4294967295,9,0,156.0930528034543,1.9433991993780098,3.5289467739065645,0.3593552470949766,0.4293382144091759,524192.7533545323,599008.2310070287
18,4294967295,10,0,806.6616373284971,1.0405426416010306,0.3949547931210162,0.01740883619609384,0.5984401684650643,470028.77679857786,31465525.54308887
18,4294967295,11,0,145.83377953965922,2.658668631981725,2.4191773296347003,0.7698796841256836,0.3972030841153875,450585.8747358619,434399.5770779216
18,4294967295,12,0,180.8048395934223,2.015444394064999,1.896081928543018,0.43249096395762593,0.4932966729381801,645854.9446200596,1065346.1233859116
18,4294967295,13,0,1689.81979016931,0.4909862557200189,5.775332608390494,0.30307722932203185,0.8186245567148991,516958.24116433837,210173788.65511024
18,4294967295,14,0,831.6679933893216,2.4988331500673153,1.928582574485376,0.19358745500122432,0.37607325031618477,547044.887015866,39471727.68421695
18,4294967295,15,0,19330.47144351089,1.7939096820468936,0.5913443272248293,0.1282863426852054,0.6299204075589326,1736462.9415913008,202018477889.26617
18,4294967295,16,0,698.5364468665017,0.6887160548949326,1.8764770415207814,0.09130850476537315,0.16947554071270005,504618.9113358777,23716605.14901833
18,4294967295,17,0,449.22918125144525,0.7544651469615488,5.7228860779991315,0.30296519185590737,0.9597601790271201,626749.9547995673,9915576.827100648
18,4294967295,18,0,431.7138743491943,0.4802846050740942,4.292674961473967,0.2950992091341325,0.861934616347763,469919.8620035375,6738012.6633931445
18,4294967295,19,0,280.50502760692837,2.363601386390515,1.2200993450065118,0.30473569102178727,0.31318989569842587,514260.59788610146,2531770.4577099476
18,4294967295,20,0,109.15767199471976,2.2544471017161345,3.5851954517926323,0.02566996056522935,0.9338047220656985,277448.47913371655,129429.28579130182
18,4294967295,21,0,992.6333766272091,0.8206107116335472,3.455635162286532,0.5164961444064635,0.32126083641664493,449855.8228697492,50078784.8767962
18,4294967295,22,0,4543.783893794488,2.2484711280680716,3.5744562301523732,0.06759734259591413,0.7779227464077425,1105291.9503858944,4767835074.677143
18,4294967295,23,0,240.18609044982085,2.1877803670494007,3.862868817865741,0.5537734724932624,0.39991837178997675,338990.6673734459,1134679.493063168
18,4294967295,24,0,6485.637467887446,1.339058119443808,3.4648900604301875,0.037698804346690255,0.6108980806520089,712264.382355253,7043335929.578917
18,4294967295,25,0,265.79655951585914,1.878148156191548,2.9932574504674654,0.4463350890407746,0.4777154120742967,350146.33544004796,1507866.9813472773
18,4294967295,26,0,176.6464087253497,2.9235989566203866,0.5378755257717729,0.28542908765664965,0.7396933720792453,408398.7687807095,635641.3608414156
18,4294967295,27,0,221.97154230441913,1.1210175772991027,0.9584612770850781,0.221849637849966,0.7160689548483437,330895.14268485794,910157.5301048432
18,4294967295,28,0,701.2138188293352,1.8326018703096347,3.555548224638049,0.40171187719933255,0.25705317272845857,508311.0424682706,24116209.076242242
18,4294967295,29,0,3423.851234882964,1.5412657519019852,0.5289331903161789,0.14220818872424137,0.076874157052791,993900.6809516593,2198004515.651075
18,4294967295,30,0,966.6810282987204,1.8922874930660913,6.199951664347127,0.29082162781639803,0.8087898183443983,584079.2290939734,60937888.49318536
18,4294967295,31,0,122.40868975418995,1.8549784525610906,3.1373127316795806,0.49827110141029846,0.0740095679157761,284044.91547947604,176629.7294390985
18,4294967295,32,0,477.6318558622274,0.8147600384806115,4.860827249011538,0.20788160356234694,0.6549590077596793,358059.417254781,6591728.896751321
18,4294967295,33,0,4070.7119020998844,1.415347118455035,5.77589638190821,0.34192595362998335,0.21422141636360564,1246499.6279981504,4150988876.902434
18,4294967295,34,0,104.84267713209098,0.5633199718425743,4.542749804517814,0.013859804014917718,0.7218744001221343,456042.32674425497,192251.09498470402
18,4294967295,35,0,500.8979357876182,0.6439117472076376,5.9509442131472925,0.12285307447862279,0.2932420106260212,407129.8120328336,8429531.223184846
18,4294967295,36,0,68255.94508577742,1.232285577637828,2.227085804960232,0.024763686898979325,0.6108582019556837,701679.9737475705,1215971130701.8547
18,4294967295,37,0,118.99855556522759,1.2577914316744672,3.436559450769436,0.21266487714548746,0.49854556623904706,282356.00811322883,163571.44567645178
18,4294967295,38,0,127.00644981768183,1.7808347584189506,2.7856012396099135,0.39502575384385347,0.18867391724975627,286312.6039862695,195279.20014012206
18,4294967295,39,0,528.6552606620494,2.1522701653111547,4.294928902765383,0.2156552237701934,0.5860661860552625,580584.6371943795,13733105.813863887
18,4294967295,40,0,273.6302651615557,2.800400177969806,4.31538182876899,0.16905787954375842,0.10484512509416787,474306.2648299481,2195445.21340729
18,4294967295,41,0,265.6791959702078,0.21503149554100523,1.8706647875313585,0.39861758317981505,0.7575452820419691,403092.98819935607,1733978.53829233
18,4294967295,42,0,123.80956484431333,1.5891086962146026,2.8663152445064815,0.1414815166072294,0.5775130207441576,284736.98945890175,182183.1184787568
18,4294967295,43,0,1470.7065006352652,1.6169654284172537,4.150702152925197,0.2511467219283864,0.5308803767008106,701452.2069755287,203643748.4070775
18,4294967295,44,0,3264.5834667724316,1.9103816644990654,4.725752122613202,0.044988999733174787,0.3950805691993229,1339380.6719879548,2645221468.8733063
