RunID,SubrunID,EventID,SubEventID,energy,zenith,azimuth,finalStateX,finalStateY,columnDepth,oneweight
1018,4294967295,1,0,509.26228854004864,0.41701194029114735,1.285816972283758,0.5329937383263351,0.8724418335573796,414703.56626812054,8944788.996518081
1018,4294967295,2,0,517.9348603923933,1.7485370562264906,4.68983391424708,0.4464080346618928,0.14359271241995475,447975.5156106708,10073816.024665685
1018,4294967295,3,0,979.5616391170846,2.981049991448356,2.973217661306952,0.20613994052896722,0.5100196746303564,685813.1763398873,73908695.28974536
1018,4294967295,4,0,688.6169599522403,0.9755052191310963,5.1371950865098555,0.3276524424531971,0.6887084370928436,457502.8713260646,20758850.509754114
1018,4294967295,5,0,161.03796989017206,1.7865692428272815,4.82290591665869,0.24877386805517485,0.529703620674778,666431.1682474143,823273.8117819425
1018,4294967295,6,0,281.8341253924464,2.04470318646672,2.4581053003066464,0.36708662897905725,0.3566882372145872,371173.05810140393,1848904.587093908
1018,4294967295,7,0,1976.9598673051034,1.6889582412176982,0.3341902890069455,0.20971440149634638,0.44619079080779844,795992.1907861822,472865316.75065273
1018,4294967295,8,0,131.49192372168807,1.935258941404471,2.350447293632825,0.03299015637188906,0.2604030445903219,288514.5939060994,214653.9919468684
1018,4294967295,9,0,1816.779229764837,0.8664798231271119,1.267452859230452,0.14408549123230965,0.08994208486997733,582850.4668103678,282347824.3645325
1018,4294967295,10,0,191.78090097355584,1.2608296881884946,1.736776880596907,0.018979646091666157,0.3365049632881982,317167.32952905423,606034.6321051122
1018,4294967295,11,0,249.3613186064912,0.6399428354863917,5.008456728749083,0.2896870298023657,0.04488956440755259,368647.1043072744,1354553.701163131
1018,4294967295,12,0,1819.4017684064356,1.8325563652578234,4.568652002351179,0.1485003639073395,0.731998356218519,768521.2701454224,373593094.0243196
1018,4294967295,13,0,145.88212279963352,2.5320918074945746,3.1018867089349653,0.10015434298429532,0.28731352927558124,309162.7330759879,298305.45959512517
1018,4294967295,14,0,8694.363715737221,2.1792758238429566,3.0942992184855327,0.008494427471979472,0.1724787643431918,1441866.6080365437,27972038434.10328
1018,4294967295,15,0,187.24402308403148,2.2243882538987365,6.20085004672836,0.09049870766768651,0.28651336528137417,322856.9244811698,581143.5968669844
