epoch,train_loss,val_loss,lr,best_model_is_updated,val_residual_p16_deg,val_residual_p50_deg,val_residual_p84_deg,val_W_deg,val_kappa_p16,val_kappa_p50,val_kappa_p84,val_kappa_W
0,,0.5874367798807565,0.0009832202922552824,True,-30.184776306152344,-9.879179000854492,8.686697006225586,19.43573760986328,3.253451347351074,4.610412120819092,6.195154190063477,1.4708514213562012
1,1.057436932285786,0.13025257855094968,0.0009496610146015882,True,-10.132208824157715,2.5158047676086426,15.124788284301758,12.628498077392578,10.86520004272461,14.911792755126953,19.773815155029297,4.454307556152344
2,0.41357404101987266,0.05659305668917882,0.0009161016787402332,True,-3.1272361278533936,7.521359920501709,17.575542449951172,10.351388931274414,13.837138175964355,25.07430648803711,35.285457611083984,10.724159240722656
3,0.05481176013199576,-0.27727703617250565,0.000882542401086539,True,-7.783905506134033,1.1437187194824219,10.333155632019043,9.058530807495117,15.896692276000977,29.529830932617188,41.33837127685547,12.720839500427246
4,-0.04663827857693036,-0.12075718515628948,0.000848983065225184,False,-12.44485092163086,-1.2231297492980957,8.11156940460205,10.278209686279297,10.476264953613281,18.68509292602539,24.887075424194336,7.205405235290527
5,-0.11751354479286187,0.08084755113291074,0.0008154237293638289,False,-21.470365524291992,-6.006688594818115,5.3525896072387695,13.411478042602539,8.601700782775879,18.37924575805664,29.19482421875,10.296562194824219
6,-0.15473990038296925,-0.4292587689640006,0.0007818643935024738,True,-7.566405773162842,0.3376418948173523,7.987939357757568,7.777172565460205,16.97357177734375,40.36838150024414,58.24616622924805,20.63629722595215
7,-0.2797598522269209,-0.5937296296615668,0.0007483050576411188,True,-5.803537845611572,0.0860125720500946,6.932662010192871,6.368100166320801,17.041156768798828,52.91547775268555,77.23052978515625,30.09468650817871
8,-0.46617475243455697,-0.666045328079228,0.0007147457799874246,True,-5.506697177886963,0.2177925407886505,6.03169059753418,5.769193649291992,20.878520965576172,65.86808776855469,87.7099838256836,33.415733337402344
9,-0.6245747725734125,-0.7122466609971994,0.0006811864441260695,True,-4.4080586433410645,1.0253992080688477,6.593642711639404,5.500850677490234,21.723073959350586,77.32129669189453,99.32624053955078,38.80158233642578
10,-0.6892506219737579,-0.7471456722605742,0.0006476271082647145,True,-5.2096967697143555,-0.5232334733009338,5.392606258392334,5.301151275634766,25.17299461364746,84.51895141601562,101.02484130859375,37.92592239379883
11,-0.7375044160880484,-0.7675936924149893,0.0006140677724033594,True,-5.287449359893799,-0.26487475633621216,5.018165588378906,5.152807235717773,22.639719009399414,85.38798522949219,100.95884704589844,39.15956497192383
12,-0.7599916554764539,-0.7688082865282319,0.0005805084947496653,True,-5.833627223968506,-1.0469655990600586,4.268558979034424,5.051093101501465,25.416719436645508,88.40234375,101.82091522216797,38.20209884643555
13,-0.7922895074799197,-0.7895715947934597,0.0005469491588883102,True,-5.039937973022461,-0.13357460498809814,4.7337117195129395,4.886824607849121,28.913284301757812,91.46376037597656,102.4395751953125,36.763145446777344
14,-0.8122186825136236,-0.7905592880235804,0.0005133898230269551,True,-3.9801464080810547,1.244969367980957,5.650965690612793,4.815556049346924,26.055509567260742,90.35049438476562,101.57808685302734,37.761287689208984
15,-0.8327248103116669,-0.7832541609525613,0.0004798305162694305,False,-6.662176132202148,-1.6127203702926636,2.8459649085998535,4.754070281982422,25.41534423828125,90.31455993652344,100.1156234741211,37.35013961791992
16,-0.8433301763211111,-0.8247474440898931,0.00044627118040807545,True,-3.863063335418701,0.8025369644165039,5.284651279449463,4.573857307434082,28.874404907226562,94.27601623535156,103.65169525146484,37.38864517211914
17,-0.8615741753383621,-0.8225829781935088,0.00041271187365055084,False,-3.870206594467163,0.6145702004432678,5.381900310516357,4.626053333282471,29.2030086517334,94.003173828125,102.74666595458984,36.771827697753906
18,-0.8743899603467095,-0.8227371844057845,0.0003791525377891958,False,-4.085229396820068,0.7668970823287964,5.027143955230713,4.556186676025391,32.91318893432617,91.92829132080078,99.3485107421875,33.21765899658203
19,-0.8821311145167078,-0.8263080341044732,0.00034559323103167117,True,-3.224248170852661,1.1963486671447754,5.496395587921143,4.360321998596191,34.5359992980957,93.7601318359375,100.50809478759766,32.986045837402344
20,-0.9013072505885169,-0.8469565989268952,0.0003120338951703161,True,-4.04740047454834,0.02668384090065956,4.5644707679748535,4.305935859680176,37.10414123535156,95.4388656616211,101.80355072021484,32.34970474243164
21,-0.9131819156173553,-0.8372550919998154,0.0002784745884127915,False,-3.7758827209472656,0.24712392687797546,4.900139808654785,4.338011264801025,39.20792007446289,96.28352355957031,102.71302795410156,31.752553939819336
22,-0.9239685239378634,-0.8393569685016595,0.0002449152525514364,False,-4.781987190246582,-1.0134873390197754,3.9791975021362305,4.380592346191406,38.48236846923828,95.59773254394531,101.58382415771484,31.55072784423828
23,-0.933485845655707,-0.8383389778576715,0.00021135593124199659,False,-3.672064781188965,0.5650615692138672,4.855640411376953,4.263852596282959,43.80486297607422,96.65492248535156,102.36112976074219,29.278133392333984
24,-0.9511243868558067,-0.8326194478231537,0.00017779660993255675,False,-3.7425713539123535,0.9664820432662964,4.980321884155273,4.361446380615234,42.78638458251953,95.32901000976562,100.69232177734375,28.95296859741211
25,-0.9621376897199141,-0.8403304111905814,0.0001442372886231169,False,-4.417461395263672,0.02276160567998886,4.088192939758301,4.252827167510986,45.68589401245117,97.33036041259766,102.5312271118164,28.422666549682617
